"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
446,"NCT00535938","MDs on Botox Utility (MOBILITY)",,"Completed","Has Results","Blepharospasm|Torticollis|Strabismus|Muscle Spasticity","Other: botulinum toxin type A","Change From Baseline in the SF-6D Measure Health Utility (Quality of Life) Score Using the SF-12® Questionnaire for Patients With Cervical Dystonia|Change From Baseline in the SF-6D Measure Health Utility (Quality of Life) Score Using the SF-12® Questionnaire for Patients With Blepharospasm|Change From Baseline in the SF-6D Measure Health Utility (Quality of Life) Score Using the SF-12® Questionnaire for Patients With Hyperhidrosis|Change From Baseline in the SF-6D Measure Health Utility (Quality of Life) Score Using the SF-12® Questionnaire for Patients With Cerebral Palsy|Change From Baseline in the SF-6D Measure Health Utility (Quality of Life) Score Using the SF-12® Questionnaire for Patients With Adult Focal Spasticity|Change From Baseline in the SF-6D Measure Health Utility (Quality of Life) Score Using the SF-12® Questionnaire for Patients With Facial Nerve Disorder|Change From Baseline in the SF-6D Measure Health Utility (Quality of Life) Score Using the SF-12® Questionnaire for Patients With ""Other"" Disorders|BOTOX® Dose in Patients With Cervical Dystonia|BOTOX® Dose in Patients With Blepharospasm|BOTOX® Dose in Patients With Hyperhidrosis|BOTOX® Dose in Patients With Adult Focal Spasticity|BOTOX® Dose in Patients With Cerebral Palsy|BOTOX® Dose in Patients With Facial Nerve Disorder|BOTOX® Dose in Patients With ""Other"" Disorders|Concurrent Procedure Resource Utilization Patterns|Concurrent Surgical Procedure Resource Utilization Patterns","Allergan","All","14 Years and older   (Child, Adult, Older Adult)",,"1372","Industry","Observational","Time Perspective: Prospective","AGN/MMC B00705","September 2007","September 2013","September 2013","September 27, 2007","September 10, 2014","September 10, 2014","Toronto, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT00535938"
447,"NCT00533351","Safety and Efficacy of AGN201781 in Neuropathic Pain",,"Terminated","Has Results","Neuralgia","Drug: AGN201781|Drug: placebo","Change From Baseline in Daily Pain Score at Week 2|Change From Baseline in Subject Global Impression of Change Score at Week 2","Allergan","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 2","9","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","201781-504","March 2008","June 2008","June 2008","September 21, 2007","January 19, 2012","February 24, 2016","St. Leonards, New South Wales, Australia|Kiel, Germany",,"https://ClinicalTrials.gov/show/NCT00533351"
448,"NCT00528541","Comparison of Efficacy and Safety of Two Different Types of Botulinum Toxin Type A in Moderate to Severe Cervical Dystonia",,"Completed","Has Results","Spasmodic Torticollis","Biological: botulinum toxin type A","Dysphagia Incidence Over 10 Weeks|Toronto Western Spasmodic Torticollis Rating Scale (TWSTRS) Total Score at Week 4|Physician Assessment of Cervical Dystonia Severity at Week 4|Global Assessment of Benefit by Physician at Week 4|Global Assessment of Benefit by Patient at Week 4|Patient Assessment of Need for Retreatment at Week 4|Patient Visual Analog Assessment of Pain at Week 4|Physician Comparison of Benefit to Previous Injections at Week 10|Patient Comparison of Benefit to Previous Injections at Week 10","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 4","145","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MedAff-BTX-0616","September 2007","September 2009","September 2009","September 12, 2007","December 16, 2011","December 16, 2011","Adelaide, South Australia, Australia|Zagreb, Croatia|Rome, Italy|Krakow, Poland|Istanbul, Turkey",,"https://ClinicalTrials.gov/show/NCT00528541"
449,"NCT00524264","A Study of Ketorolac for the Treatment of Inflammation and Pain Associated With Cataract Surgery",,"Completed","Has Results","Cataract Extraction|Pain|Inflammation","Drug: ketorolac","Resolution of Post Operative Inflammation|Ocular Pain|Mean Pupil Area","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 3","248","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","191578-005","October 2007","April 2008","April 2008","September 3, 2007","October 1, 2009","October 1, 2009","Artesia, California, United States",,"https://ClinicalTrials.gov/show/NCT00524264"
450,"NCT00521456","A Study of Ketorolac for the Treatment of Inflammation and Pain Associated With Cataract Surgery",,"Completed","Has Results","Cataract Extraction","Drug: ketorolac eye drops","Resolution of Post Operative Inflammation|Ocular Pain|Mean Pupil Area","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 3","263","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","191578-006","October 2007","March 2008","March 2008","August 27, 2007","October 1, 2009","October 1, 2009","San Diego, California, United States",,"https://ClinicalTrials.gov/show/NCT00521456"
451,"NCT00518089","A Study of the Safety and Efficacy of Gatifloxacin in Patients With Bacterial Conjunctivitis",,"Completed","Has Results","Bacterial Conjunctivitis","Drug: Gatifloxacin 0.5% eye drops|Drug: placebo eye drops","Percentage of Patients With Clearing (Clinical Success) of Conjunctival Hyperemia and Conjunctival Discharge Up to Day 6|Percentage of Patients With Clearing (Clinical Success) of Conjunctival Hyperemia and Conjunctival Discharge at Day 6|Percentage of Patients With Microbiological Cure Up to Day 6|Percentage of Patients With Clinical Improvement of Ocular Signs Up to Day 6|Percentage of Patients With Clinical Improvement of Ocular Symptoms Up to Day 6","Allergan","All","1 Year and older   (Child, Adult, Older Adult)","Phase 3","859","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","198782-005","February 2008","January 2009","January 2009","August 20, 2007","November 30, 2011","April 23, 2019","Downey, California, United States|Rajajinagar, Bangalore, India",,"https://ClinicalTrials.gov/show/NCT00518089"
452,"NCT00514852","Safety and Efficacy of an Artificial Tear for the Treatment of Dry Eye",,"Completed","Has Results","Dry Eye Syndrome","Drug: Carboxymethylcellulose and Glycerin based artificial tear|Drug: Carboxymethylcellulose","Change From Baseline at Day 30 in Ocular Surface Disease Index© Questionnaire Score|Change From Baseline at Day 30 in Schirmer Test, With Anesthesia|Change From Baseline at Day 30 in Tear Break-Up Time, With Fluorescein|Patient Acceptability Score (Dryness) at Day 30|Patient Acceptability Score (Vision) at Day 30|Change From Baseline at Day 30 in Ocular Surface (Corneal) Staining With Fluorescein|Change From Baseline at Day 30 in Ocular Surface (Conjunctival) Staining With Fluorescein|Change From Baseline at Day 30 in Subjective Evaluation of Symptom of Dryness Score","Allergan","All","18 Years and older   (Adult, Older Adult)","Not Applicable","316","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","AG9818-002","October 2007","January 2008","January 2008","August 10, 2007","December 15, 2009","December 15, 2009","San Diego, California, United States",,"https://ClinicalTrials.gov/show/NCT00514852"
453,"NCT00511706","Safety and Efficacy of a New Treatment as Adjunctive Therapy to Anti-vascular Endothelial Growth Factor (Anti-VEGF) Treatment in Patients With Age-Related Macular Degeneration (AMD)",,"Completed","Has Results","Choroidal Neovascularization|Age-Related Maculopathy","Drug: dexamethasone|Biological: ranibizumab|Other: sham","Injection Free Interval|Change From Baseline in the Best Corrected Visual Acuity (BCVA) at Week 25|Change From Baseline in the Mean Central Retinal Subfield Thickness at Week 25 as Assessed by Optical Coherence Tomography (OCT) in the Study Eye|Change From Screening in the Area of Leakage From Choroidal Neovascularization (CNV) at Week 25 as Assessed by Fluorescein Angiography in the Study Eye","Allergan","All","50 Years and older   (Adult, Older Adult)","Phase 2","243","Industry","Interventional","Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","206207-016","November 1, 2007","March 1, 2009","March 1, 2009","August 6, 2007","September 3, 2012","April 25, 2019","Boynton Beach, Florida, United States|Parramatta, New South Wales, Australia|Paris, France|Tel Aviv, Israel|Milano, Italy|Seoul, Korea, Republic of|Auckland, New Zealand|Coimbra, Portugal|Southampton, Hampshire, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00511706"
454,"NCT00509873","A Study of the Safety and Efficacy of Gatifloxacin in Patients With Bacterial Conjunctivitis",,"Completed","Has Results","Bacterial Conjunctivitis","Drug: Gatifloxacin 0.5% eye drops|Drug: placebo eye drops","Percentage of Patients With Clearing (Clinical Success) of Conjunctival Hyperemia and Conjunctival Discharge at Day 6|Percentage of Patients With Microbiological Cure at Day 6|Percentage of Patients With Clinical Improvement of Ocular Signs at Day 6|Percentage of Patients With Clinical Improvement of Ocular Symptoms at Day 6","Allergan","All","1 Year and older   (Child, Adult, Older Adult)","Phase 3","578","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","198782-004","August 2007","June 2008","June 2008","August 1, 2007","November 30, 2011","November 30, 2011","Gretna, Louisiana, United States",,"https://ClinicalTrials.gov/show/NCT00509873"
455,"NCT00487214","Internet-based, Naturalistic Evaluation of Tolerability and Individual Patient Target Pressures With Bimatoprost 0.03% in Glaucoma",,"Completed","No Results Available","Glaucoma, Open-Angle",,,"Allergan","All","18 Years and older   (Adult, Older Adult)",,"361","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","MEDNET2001","June 2002","February 2003","February 2003","June 15, 2007",,"June 1, 2011",,,"https://ClinicalTrials.gov/show/NCT00487214"
456,"NCT00464685","Safety and Efficacy of a New Treatment in Combination With Laser for Diabetic Macular Edema",,"Completed","Has Results","Diabetic Macular Edema","Drug: Dexamethasone|Drug: Sham injection|Procedure: Laser Photocoagulation","Percentage of Patients With at Least 10 Letters of Improvement in Best Corrected Visual Acuity (BCVA) From Baseline in the Study Eye|Change From Baseline in BCVA in the Study Eye|Change From Baseline in Central Subfield Retinal Thickness in the Study Eye|Change From Baseline in the Focal Leakage Area in the Study Eye|Time to Retreatment in the Study Eye","Allergan","All","18 Years and older   (Adult, Older Adult)","Phase 2","253","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","206207-012","May 1, 2007","February 8, 2010","February 8, 2010","April 24, 2007","August 4, 2014","April 24, 2019","Artesia, California, United States|Victoria, British Columbia, Canada",,"https://ClinicalTrials.gov/show/NCT00464685"
457,"NCT00464438","A Study to Evaluate the Safety and Efficacy of Gatifloxacin for the Treatment of Bacterial Conjunctivitis",,"Completed","Has Results","Bacterial Conjunctivitis","Drug: gatifloxacin|Drug: moxifloxacin 0.5% eye drops","Percentage of Patients With Clearing (Clinical Success) of Conjunctival Erythema and Conjunctival Discharge at Day 7|Percentage of Patients With Microbiological Improvement|Percentage of Patients With Improvement in Ocular Signs for Lid Erythema|Percentage of Patients With Improvement in Ocular Signs for Conjunctival Discharge at Day 7","Allergan","All","up to 31 Days   (Child)","Phase 4","171","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","198782-003","June 2007","September 2008","September 2008","April 23, 2007","September 21, 2011","September 21, 2011","Sacramento, California, United States|Whitby, Ontario, Canada",,"https://ClinicalTrials.gov/show/NCT00464438"
458,"NCT00461292","Safety and Efficacy Study of Botulinum Toxin Type A for the Treatment of Neurogenic Overactive Bladder",,"Completed","Has Results","Overactive Bladder","Biological: botulinum toxin Type A (200U)|Biological: botulinum toxin Type A (300U)|Other: Normal saline (Placebo); botulinum toxin Type A (200U)|Other: Normal saline (Placebo); botulinum toxin Type A (300U)","Change From Baseline in Number of Weekly Episodes of Urinary Incontinence|Change From Baseline in Maximum Cystometric Capacity (MCC)|Change From Baseline in Maximum Detrusor Pressure (MDP)|Change From Baseline in Total Score on Incontinence Quality of Life (I-QOL) Questionnaire","Allergan","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 3","275","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","191622-516","May 2007","March 2010","April 2010","April 17, 2007","October 17, 2011","October 2, 2015","Middlebury, Connecticut, United States|Rio de Janeiro, Brazil|Victoria, British Columbia, Canada|Salouel, France|Milan, Italy|Amsterdam, Netherlands|Porto, Portugal|Singapore, Singapore|Pretoria, South Africa|Tenerife, Spain|Hualien, Taiwan|Scunthorpe, United Kingdom",,"https://ClinicalTrials.gov/show/NCT00461292"
459,"NCT00457795","24-hour IOP-lowering Effect of Brimonidine 0.1%",,"Completed","Has Results","Open-angle Glaucoma|Ocular Hypertension","Drug: brimonidine 0.1% (Alphagan® P)","Intraocular Pressure (IOP) for a 24-Hour Period at Week 4|Change From Baseline in Intraocular Pressure (IOP) for a 24-Hour Period at Week 4|Ocular Perfusion Pressure (OPP) for a 24-Hour Period at Week 4|Change in Ocular Perfusion Pressure (OPP) Over a 24-Hour Period at Week 4","Allergan","All","40 Years to 80 Years   (Adult, Older Adult)","Phase 4","15","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MA-080806-2","December 2006","February 2009","February 2009","April 9, 2007","November 24, 2011","November 24, 2011","San Diego, California, United States",,"https://ClinicalTrials.gov/show/NCT00457795"
